date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:08:52	52937/52937	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:08:40%20GMT	https://www.omnigeometry.com/blog/page/3/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/blog/page/3/index.html	(from https://www.omnigeometry.com/blog/page/2/)
23:08:53	224689/224689	---M--	200	added ('OK')	text/css	date:Sun,%2003%20Jul%202022%2003:07:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692.css?ver=973d6f65cf9be3358252cc2413c13fbe	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692acaf.css	(from https://www.omnigeometry.com/feature-request/)
23:08:53	53539/53539	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:41%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/pages/2692	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/pages/2692.json	(from https://www.omnigeometry.com/feature-request/)
23:08:54	2381/2381	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:42%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Ffeature-request%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedabd5.json	(from https://www.omnigeometry.com/feature-request/)
23:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:42%20GMT	https://www.omnigeometry.com/?p=2692	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index81d4.html	(from https://www.omnigeometry.com/feature-request/)
23:08:54	2434/2434	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:42%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Ffeature-request%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedf665	(from https://www.omnigeometry.com/feature-request/)
23:08:54	3404/3404	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2003%20Jul%202022%2003:07:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692.svg?ver=1656357765	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-26924884.svg	(from https://www.omnigeometry.com/feature-request/)
23:08:54	29843/29843	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Jul%202022%2003:07:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692.nodelay.js?ver=973d6f65cf9be3358252cc2413c13fbe	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692.nodelayacaf.js	(from https://www.omnigeometry.com/feature-request/)
23:08:55	16030/16030	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Jul%202022%2003:07:02%20GMT	https://www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692.js?ver=973d6f65cf9be3358252cc2413c13fbe	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/op-builder/public/assets/cache/page-2692acaf.js	(from https://www.omnigeometry.com/feature-request/)
23:08:55	602/602	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jun%202022%2018:07:01%20GMT	https://www.omnigeometry.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from https://www.omnigeometry.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.7.5.1)
23:08:56	41279/41279	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2003:08:44%20GMT	https://www.omnigeometry.com/members-login/0/0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/members-login/0/0	(from https://www.omnigeometry.com/members-login/0/)
23:08:56	5854/5854	---M--	200	added ('OK')	text/css	date:Mon,%2015%20Nov%202021%2023:22:02%20GMT	https://www.omnigeometry.com/wp-includes/css/buttons.min.css?ver=6.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/css/buttons.minf049.css	(from https://www.omnigeometry.com/wp-login.php?action=lostpassword)
23:08:56	5160/5160	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:29%20GMT	https://www.omnigeometry.com/wp-content/uploads/2017/03/OmniGeometry_login_logo.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2017/03/OmniGeometry_login_logo.png	(from https://www.omnigeometry.com/wp-login.php?action=lostpassword)
23:08:57	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://www.omnigeometry.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/fonts/dashicons7d4b.eot	(from https://www.omnigeometry.com/wp-includes/css/dashicons.min.css?ver=6.0)
23:08:58	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2017%20Jul%202020%2017:11:03%20GMT	https://www.omnigeometry.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://www.omnigeometry.com/wp-includes/css/dashicons.min.css?ver=6.0)
23:08:58	18911/18911	---M--	200	added ('OK')	application/javascript	date:Thu,%2002%20Jun%202022%2001:53:15%20GMT	https://www.omnigeometry.com/wp-includes/js/underscore.min.js?ver=1.13.3	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/underscore.minb37e.js	(from https://www.omnigeometry.com/wp-login.php)
23:08:58	1340/1340	---M--	200	added ('OK')	application/javascript	date:Fri,%2025%20Jun%202021%2014:50:58%20GMT	https://www.omnigeometry.com/wp-includes/js/wp-util.min.js?ver=6.0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/wp-util.minf049.js	(from https://www.omnigeometry.com/wp-login.php)
23:08:58	34283/34283	---M-Z	200	added ('OK')	text/html	date:Sun,%2003%20Jul%202022%2003:08:47%20GMT	https://www.omnigeometry.com/omnigeometry-members-login/?_optimizemember_seeking%5Btype%5D=page%26_optimizemember_seeking%5Bpage%5D=691%26_optimizemember_seeking%5B_uri%5D=L21lbWJlcnMtYXJlYS1vbW5pZ2VvbWV0cnkv%26_optimizemember_req%5Btype%5D=level%26_optimizemember_req%5Blevel%5D=0%26_optimizemember_res%5Btype%5D=sys%26optimizemember_seeking=page-691%26optimizemember_level_req=0	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/omnigeometry-members-login/index6601.html	(from https://www.omnigeometry.com/members-area-omnigeometry/)
23:08:59	288600/288600	---M--	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2015:07:24%20GMT	https://www.omnigeometry.com/wp-includes/js/jquery/jquery.js?ver=1.2.12-1.2.12-2616112252	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/jquery/jquery19ad.js	(from https://www.omnigeometry.com/?optimizemember_paypal_return=1)
23:09:01	822237/822237	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202019%2000:17:07%20GMT	https://www.omnigeometry.com/wp-includes/js/zxcvbn.min.js?ver=1.2.12-1.2.12-2616112252	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/zxcvbn.min19ad.js	(from https://www.omnigeometry.com/?optimizemember_paypal_return=1)
23:09:01	48469/48469	---MC-	200	added ('OK')	application/x-javascript	date:Sun,%2003%20Jul%202022%2003:08:48%20GMT	https://www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o.php?ws_plugin__optimizemember_js_w_globals=8ef9bf3b9a3b5eff17b45024dcd27143&qcABC=1&ver=1.2.12-1.2.12-2616112252	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/plugins/optimizeMember/optimizeMember-o0c20.js	(from https://www.omnigeometry.com/?optimizemember_paypal_return=1)
23:09:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:48%20GMT	https://www.omnigeometry.com/?p=3122	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index0aa2.html	(from https://www.omnigeometry.com/version-1-3-10a/)
23:09:01	2668/2668	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:48%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-10a%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed7270	(from https://www.omnigeometry.com/version-1-3-10a/)
23:09:01	2429/2429	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:50%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/1985	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/1985.json	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:01	774/774	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-4-1/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-4-1/feed/index.html	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:02	2471/2471	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:50%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-4-1%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed30d4.json	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:50%20GMT	https://www.omnigeometry.com/?p=1985	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index46ab.html	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:02	2565/2565	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:51%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-4-1%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedbb5c	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:02	53915/53915	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/01/DanVibe.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/01/DanVibe.jpg	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:02	13648/13648	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42-350x195.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/11/Screenshot-2020-11-09-at-18.58.42-350x195.jpg	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:03	17005/17005	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2019/07/RoboSeedOfLife03-350x195.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2019/07/RoboSeedOfLife03-350x195.png	(from https://www.omnigeometry.com/version-1-3-4-1/)
23:09:03	4598/4598	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2004:43:51%20GMT	https://www.omnigeometry.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://www.omnigeometry.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.16)
23:09:04	8569/8569	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:52%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/2028	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/2028.json	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:04	871/871	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/feed/index.html	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:04	2651/2651	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:53%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fomnigeometry-downloadable-version-release-plan%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedd044.json	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:53%20GMT	https://www.omnigeometry.com/?p=2028	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index3ea6.html	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	2745/2745	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:53%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fomnigeometry-downloadable-version-release-plan%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed9fcb	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	111800/111800	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/DiamondPatternAlien2.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/DiamondPatternAlien2.jpg	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	32827/32827	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-22.09.31-1024x565.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-22.09.31-1024x565.png	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	63580/63580	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-22.09.31.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-22.09.31.png	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	83509/83509	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-23.04.13.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-23.04.13.png	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:05	42514/42514	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-23.04.13-1024x565.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/Screenshot-2020-04-12-at-23.04.13-1024x565.png	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:06	8887/8887	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/03/ChiangMaiMeditation_anim16-350x195.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/03/ChiangMaiMeditation_anim16-350x195.jpg	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:06	13522/13522	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2019/12/MikkoBiohacker_2-350x195.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2019/12/MikkoBiohacker_2-350x195.jpg	(from https://www.omnigeometry.com/omnigeometry-downloadable-version-release-plan/)
23:09:07	4425/4425	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:55%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/2012	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/2012.json	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:07	891/891	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/downloadable-version-almost-here/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/downloadable-version-almost-here/feed/index.html	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:07	2773/2773	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:56%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fdownloadable-version-almost-here%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedcab0.json	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:56%20GMT	https://www.omnigeometry.com/?p=2012	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/index28fd.html	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:08	2867/2867	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:56%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fdownloadable-version-almost-here%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embede437	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:08	90237/90237	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/03/ChiangMaiMeditation_anim16.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/03/ChiangMaiMeditation_anim16.jpg	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:08	10024/10024	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2020/04/DiamondPatternAlien2-350x195.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2020/04/DiamondPatternAlien2-350x195.jpg	(from https://www.omnigeometry.com/downloadable-version-almost-here/)
23:09:09	5286/5286	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:57%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/1971	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/1971.json	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:09	846/846	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/omnigeometry-downloadable-status-update/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/omnigeometry-downloadable-status-update/feed/index.html	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:09	2600/2600	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:58%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fomnigeometry-downloadable-status-update%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedec57.json	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:08:58%20GMT	https://www.omnigeometry.com/?p=1971	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexd171.html	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:10	2694/2694	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:08:58%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fomnigeometry-downloadable-status-update%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed5798	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:10	110693/110693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2019/12/MikkoBiohacker_2.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2019/12/MikkoBiohacker_2.jpg	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:10	66442/66442	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2019/12/OmgStandaloneScreenshot_800x-1024x640.jpg	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2019/12/OmgStandaloneScreenshot_800x-1024x640.jpg	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:10	5312/5312	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Mar%202022%2017:56:28%20GMT	https://www.omnigeometry.com/wp-content/uploads/2019/05/omnigeometry_export41-350x195.png	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-content/uploads/2019/05/omnigeometry_export41-350x195.png	(from https://www.omnigeometry.com/omnigeometry-downloadable-status-update/)
23:09:11	4272/4272	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:08:59%20GMT	https://www.omnigeometry.com/wp-json/wp/v2/posts/1937	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/wp/v2/posts/1937.json	(from https://www.omnigeometry.com/version-1-3-4/)
23:09:11	813/813	---MC-	200	added ('OK')	application/rss+xml	date:Sat,%2002%20Jul%202022%2021:09:33%20GMT	https://www.omnigeometry.com/version-1-3-4/feed/	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/version-1-3-4/feed/index.html	(from https://www.omnigeometry.com/version-1-3-4/)
23:09:11	2605/2605	---MC-	200	added ('OK')	application/json	date:Sun,%2003%20Jul%202022%2003:09:00%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-4%2F	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embedba1a.json	(from https://www.omnigeometry.com/version-1-3-4/)
23:09:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2003%20Jul%202022%2003:09:00%20GMT	https://www.omnigeometry.com/?p=1937	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/indexe600.html	(from https://www.omnigeometry.com/version-1-3-4/)
23:09:12	2702/2702	---MC-	200	added ('OK')	text/xml	date:Sun,%2003%20Jul%202022%2003:09:00%20GMT	https://www.omnigeometry.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.omnigeometry.com%2Fversion-1-3-4%2F&format=xml	C:/Users/Owner/OneDrive/Desktop/ryan/Omnigeometry/Omnigeometry/www.omnigeometry.com/wp-json/oembed/1.0/embed4964	(from https://www.omnigeometry.com/version-1-3-4/)
